timestamp,session_id,current_time_str,action,sentiment,confidence,close,style,engine_decision,engine_reason,regime,ter,net_progress_3,momentum_slope,retracement_depth,velocity_increasing,regime_momentum,v_reversal
2025-09-19 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25308.05078125,NONE,EXECUTED,"Style REMR eligible but confidence below minimum (0.45). No other styles eligible. Market in RANGE with BEARISH_SWING and SHALLOW retracement, but volume contracting and micro_bias NEUTRAL reduce edge.",,0.24,-7.5,,,False,,
2025-09-19 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25312.900390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.07,2.8,,,False,,
2025-09-19 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25294.25,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,,0.23,-22.1,,,False,,
2025-09-19 12:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25289.30078125,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location; ORE and VBD ineligible.,,0.3,-18.8,,,False,,
2025-09-19 12:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25292.400390625,ITC,EXECUTED,Style ITC selected because trending pullback setup with shallow retracement and volume contraction aligns. Rejected ORE because not early expansion phase. REMR rejected due to lack of clear extreme location.,,0.11,-7.8,,,False,,
2025-09-19 12:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25293.94921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.02,-11.1,,,False,,
2025-09-19 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25294.5,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.18,-0.9,,,False,,
2025-09-19 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25323.69921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No eligible style meets structural alignment.,,0.41,27.0,,,False,,
2025-09-19 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25334.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; Style ITC and VBD not eligible; ORE not eligible; LSRM time condition false; no style meets required confidence.,,0.6,25.5,,,False,,
2025-09-19 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25343.900390625,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session after 14:30.,,0.44,13.2,,,False,,
2025-09-19 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25342.19921875,NONE,EXECUTED,"Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM rejected because time <14:30 and not risk-off phase. No style eligible, so HOLD.",,0.08,-2.8,,,False,,
2025-09-19 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25350.19921875,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (14:00 IST).,,0.19,9.8,,,True,,
2025-09-19 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25339.650390625,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC not aligned; VBD lacks expansion; LSRM prohibited after 14:30. No style satisfies structural or confidence thresholds.,,0.04,-2.2,,,False,,
2025-09-19 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25335.25,NONE,EXECUTED,No eligible style satisfied; all flags false and LSRM disabled at 14:30.,,0.16,-18.6,,,False,,
2025-09-19 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25349.900390625,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected for no extreme location; ITC/VBD require trending or breakout context absent; LSRM prohibited after 14:30.,,0.33,19.4,,,False,,
2025-09-19 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25318.099609375,NONE,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 prohibits new positions. Rejected all other styles due to LSRM constraint.,,0.25,-23.3,,,True,,
2025-09-19 15:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25333.80078125,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix is false for all.",,0.21,-17.8,,,False,,
2025-09-22 09:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25300.900390625,ORE,EXECUTED,Style ORE selected because minutes_since_open=15 aligns with opening range expansion. Rejected REMR because location is UNKNOWN and price not stalled at S/P/R.,,0.0,-51.6,,,False,,
2025-09-22 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25315.69921875,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.4,27.7,,,False,,
2025-09-22 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25322.19921875,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.09,8.0,,,False,,
2025-09-22 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25311.650390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. Other styles not eligible.,,0.12,-5.3,,,False,,
2025-09-22 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25317.05078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.05,5.6,,,False,,
2025-09-22 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25309.05078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.06,-5.2,,,False,,
2025-09-22 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25301.650390625,NONE,EXECUTED,"No eligible style satisfied; all Style Eligibility Matrix flags are false. Expected Move envelope is meaningful but without a qualifying setup, confidence cannot reach required thresholds (ORE:0.55, REMR:0.45, ITC/VBD/others:0.70). Time is 11:00 IST (not LSRM), and price is in RANGE mode with no clear expansion or stall at S/P/R. Therefore HOLD.",,0.29,-13.7,,,False,,
2025-09-22 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25286.849609375,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,,0.46,-23.6,,,False,,
2025-09-22 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.5,25271.349609375,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR ineligible; ITC lacks trend; VBD needs compression break; LSRM not in late session. No style eligible.,,0.45,-24.3,,,False,,
2025-09-22 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25290.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.15,9.2,,,False,,
2025-09-22 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25288.44921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.15,-3.2,,,True,,
2025-09-22 12:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25289.44921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles are eligible.,,0.04,-0.2,,,False,,
2025-09-22 12:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25289.650390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.08,4.2,,,False,,
2025-09-22 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25305.650390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.24,18.3,,,False,,
2025-09-22 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25309.30078125,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.1,4.5,,,False,,
2025-09-22 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25287.0,NONE,EXECUTED,Style REMR eligible but location unknown; Style ITC requires trending structure not present; Style VBD needs compression break not observed; no style meets confidence threshold (REMR min 0.45 satisfied but location missing). HOLD due to insufficient structural alignment.,,0.22,-15.3,,,False,,
2025-09-22 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25274.599609375,NONE,EXECUTED,"No style eligible per matrix; cannot trade in LATE session after 14:30. REMR rejected due to no location context, ORE requires clear expansion which is absent, ITC lacks trend, VBD needs compression break.",,0.4,-29.6,,,False,,
2025-09-22 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25280.69921875,NONE,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected due to false eligibility; ITC rejected due to false eligibility; VBD rejected due to false eligibility; LSRM rejected due to time (13:45 < 14:30) and no position. No style eligible, so HOLD.",,0.03,-4.6,,,False,,
2025-09-22 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25258.94921875,NONE,EXECUTED,"Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (14:00 < 14:30). No style satisfies eligibility matrix, so HOLD is mandatory.",,0.31,-18.4,,,False,,
2025-09-22 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25270.650390625,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected by trend direction; VBD rejected by volume contraction; LSRM violated time rule.,,0.03,14.4,,,False,,
2025-09-22 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.5,25224.69921875,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected for missing trend; VBD rejected for no breakout volume. LSRM active but time >=14:30 prohibits new positions.,,0.59,-51.8,,,False,,
2025-09-22 14:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25180.05078125,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. Rejected ORE and REMR because not in early expansion or stall at extreme level.,,0.62,-56.3,,,False,,
2025-09-22 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25211.19921875,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix false.",,0.01,32.2,,,False,,
2025-09-22 15:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25202.05078125,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement and volume alignment. REMR rejected due to no clear stall at extreme level. ORE rejected as session is late and not opening range.,,0.04,7.6,,,False,,
2025-09-23 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25168.849609375,ORE,EXECUTED,"Style ORE selected because minutes_since_open=15 indicates early expansion potential. Rejected REMR because location is UNKNOWN and price not stalled at S/P/R. Selected style has lower confidence (0.48) below required minimum of 0.55 for ORE, thus HOLD enforced.",,0.0,-31.3,,,False,,
2025-09-23 09:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25121.05078125,ORE,EXECUTED,Style ORE selected because minutes_since_open=30 in OPENING phase with expanding range. Rejected REMR because location is UNKNOWN and price not stalled at S/P/R.,,0.57,-65.8,,,False,,
2025-09-23 10:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25152.69921875,ORE,EXECUTED,Style ORE selected because price is expanding from opening range. Rejected REMR because location context unknown and no stall observed.,,0.15,7.8,,,False,,
2025-09-23 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25131.849609375,NONE,EXECUTED,"Style ORE eligible but confidence below minimum threshold of 0.55. REMR, ITC, VBD not eligible. No clear expansion or stall at S/P/R. Micro context neutral with low confidence.",,0.02,-8.5,,,False,,
2025-09-23 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25122.650390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.4,-28.3,,,False,,
2025-09-23 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25127.19921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles are eligible.,,0.11,-2.3,,,False,,
2025-09-23 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25128.55078125,NONE,EXECUTED,"Style REMR selected because location-based rule permits BUY_PUT at near resistance, but price is not clearly stalling or rejecting resistance; rejected ORE and ITC due to no expansion or trend signals; confidence below required 0.45 for REMR.",,0.13,-5.0,,,False,,
2025-09-23 11:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.5,25086.849609375,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. Rejected ORE and REMR because not at expansion or stall. LSRM not in play.,,0.43,-35.2,,,False,,
2025-09-23 11:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25095.19921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement. Rejected ORE and REMR because price not expanding or stalling at HTF level.,,0.32,-3.7,,,False,,
2025-09-23 11:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25108.44921875,ITC,EXECUTED,Style ITC selected because trending structure detected. Rejected ORE and REMR because location unknown and not extreme.,,0.14,8.7,,,False,,
2025-09-23 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25114.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.38,9.2,,,False,,
2025-09-23 12:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,25140.5,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles ineligible.,,0.34,27.3,,,False,,
2025-09-23 12:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25186.25,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.53,43.7,,,True,,
2025-09-23 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25186.69921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,,0.33,30.3,,,False,,
2025-09-23 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25202.849609375,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles are eligible.,,0.12,18.0,,,True,,
2025-09-23 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25199.349609375,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.11,15.6,,,False,,
2025-09-23 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25237.0,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected by micro bias; VBD requires compression break not present; LSRM prohibited after 14:30.,,0.44,39.1,,,True,,
2025-09-23 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25225.55078125,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (13:45 IST is before 14:30 risk-off rule but no eligible style satisfies structural alignment). Rejected all styles due to false eligibility flags.,,0.24,13.7,,,False,,
2025-09-23 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25230.19921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (14:00 < 14:30). No style satisfied eligibility matrix. Confidence below minimum thresholds for all styles.,,0.12,10.2,,,False,,
2025-09-23 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25212.400390625,NONE,EXECUTED,Market not in optimal zone for entry,,0.05,5.7,,,False,,
2025-09-23 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25206.94921875,NONE,EXECUTED,No eligible style satisfied eligibility matrix; cannot trade in LATE_SESSION_RISK_OFF mode at 14:30 IST.,,0.27,0.0,,,False,,
2025-09-23 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25186.5,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected by micro bias; VBD requires volume spike absent; LSRM prohibited after 14:30.,,0.27,-24.8,,,False,,
2025-09-23 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25175.900390625,NONE,EXECUTED,Style LSRM triggered but new positions prohibited after 14:30; no eligible style meets confidence threshold.,,0.22,-45.4,,,False,,
2025-09-23 15:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25168.150390625,NONE,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 prohibits new positions. Rejected all other styles due to LSRM constraint.,,0.11,-16.0,,,False,,
2025-09-24 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25069.099609375,NONE,EXECUTED,"Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM not applicable at 09:30. No style eligible, confidence below minimum thresholds.",,0.0,-116.7,,,False,,
2025-09-24 09:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25077.69921875,ORE,EXECUTED,Style ORE selected because minutes_since_open=30 and price expanding from OR. Rejected REMR because location is UNKNOWN.,,0.04,5.1,,,False,,
2025-09-24 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25098.099609375,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR ineligible; ITC lacks trend; VBD needs compression break; LSRM not in late session. No style met eligibility or confidence threshold.,,0.26,37.6,,,False,,
2025-09-24 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25106.099609375,NONE,EXECUTED,"No eligible style satisfied the Style Eligibility Matrix. All style flags are false, so no strategy can be activated.",,0.34,14.2,,,False,,
2025-09-24 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25095.19921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum (0.45). No other styles eligible.,,0.1,0.5,,,False,,
2025-09-24 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.5,25070.44921875,NONE,EXECUTED,Style REMR eligible but location unknown; other styles ineligible. Selected NONE because no style met eligibility and structural alignment.,,0.48,-27.4,,,False,,
2025-09-24 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.5,25051.900390625,NONE,EXECUTED,No eligible style satisfied; all Style Eligibility Matrix flags are false. Cannot initiate any trade.,,0.5,-26.2,,,True,,
2025-09-24 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25056.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; Style ITC and VBD not eligible; ORE not eligible; LSRM not applicable.,,0.09,-20.7,,,False,,
2025-09-24 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25065.69921875,NONE,EXECUTED,Style REMR rejected due to insufficient location specificity; ORE ineligible; ITC requires trending structure not present; VBD lacks compression break; LSRM not in late session. Confidence below minimum thresholds for all tradable styles.,,0.53,11.9,,,False,,
2025-09-24 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25077.94921875,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected by trend direction; VBD rejected by volume contraction; LSRM not in late session. No style eligible.,,0.41,13.9,,,False,,
2025-09-24 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25063.400390625,NONE,EXECUTED,Style REMR eligible but location unknown; Style ITC requires trending structure not present; no style meets eligibility and confidence threshold.,,0.08,-5.5,,,True,,
2025-09-24 12:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25095.55078125,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,,0.25,18.1,,,False,,
2025-09-24 12:30:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,25101.25,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. Other styles not eligible.,,0.44,8.7,,,True,,
2025-09-24 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25090.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.14,-5.9,,,False,,
2025-09-24 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25120.94921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.28,28.5,,,False,,
2025-09-24 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25134.94921875,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.45,25.4,,,False,,
2025-09-24 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25133.75,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (13:30 IST) under RANGE mode.,,0.29,2.1,,,False,,
2025-09-24 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25119.94921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.18,-13.1,,,False,,
2025-09-24 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25115.25,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (14:00 IST).,,0.22,-12.6,,,False,,
2025-09-24 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25105.599609375,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (14:15) under RANGE mode.,,0.3,-8.0,,,False,,
2025-09-24 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25075.150390625,NONE,EXECUTED,Style [REMR] rejected because location is UNKNOWN and price not at HTF level; Style [ITC] rejected due to insufficient trend depth in RANGE mode; Style [VBD] rejected as no volatility break confirmed; Style [ORE] ineligible per matrix. No eligible style satisfies structural alignment.,,0.36,-25.7,,,False,,
2025-09-24 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25066.150390625,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE_SESSION_RISK_OFF mode at 14:45 IST.,,0.19,-23.0,,,False,,
2025-09-24 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25066.150390625,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 triggers RISK_OFF. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix false.",,0.25,0.7,,,False,,
2025-09-24 15:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25058.400390625,NONE,EXECUTED,Style LSRM triggered but time >=14:30 prohibits new positions; all other styles ineligible per matrix.,,0.07,17.3,,,False,,
2025-09-25 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25062.75,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR ineligible; ITC lacks trend; VBD needs compression break; LSRM not in late session. No style eligible at 09:30 IST.,,0.0,1.8,,,False,,
2025-09-25 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25045.94921875,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected due to no extreme location; ITC rejected due to weak trend; VBD rejected due to low volume spike. No style meets eligibility or confidence threshold.,,0.24,-12.8,,,False,,
2025-09-25 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25038.55078125,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR ineligible; ITC lacks trend; VBD needs compression break; LSRM not in late session. No style met eligibility or confidence threshold.,,0.3,-15.4,,,False,,
2025-09-25 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25039.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.08,-14.9,,,False,,
2025-09-25 10:30:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,25038.099609375,NONE,EXECUTED,Style REMR eligible but confidence below minimum (0.45). No other styles eligible. Market in RANGE with BEARISH_SWING and NEUTRAL micro_bias.,,0.0,6.4,,,False,,
2025-09-25 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25009.75,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.37,-33.8,,,False,,
2025-09-25 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25006.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; Style ITC and VBD not eligible; ORE not eligible; LSRM time condition false; Macro sentiment neutral.,,0.12,-1.8,,,False,,
2025-09-25 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25025.099609375,NONE,EXECUTED,Style REMR eligible but confidence below minimum (0.45). No other styles eligible. Market in RANGE with BEARISH_SWING and NEUTRAL micro_bias.,,0.16,18.0,,,False,,
2025-09-25 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25019.69921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,,0.07,-6.4,,,False,,
2025-09-25 11:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,24990.099609375,ITC,EXECUTED,Style ITC selected because trending pullback setup detected. Rejected ORE and REMR because price not expanding or stalling at extreme levels.,,0.54,-41.2,,,False,,
2025-09-25 12:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,24980.75,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement and volume contraction aligns minimally. Rejected ORE, REMR, VBD, LSRM because eligibility false.",,0.36,-9.0,,,False,,
2025-09-25 12:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,24987.349609375,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,,0.02,5.4,,,False,,
2025-09-25 12:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,24979.5,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement; rejected ORE and REMR due to eligibility false, VBD false, LSRM not in late session.",,0.11,-2.0,,,False,,
2025-09-25 12:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,24971.75,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. Rejected ORE/REMR/VBD/LSRM because ineligible or insufficient confidence.,,0.09,-11.8,,,False,,
2025-09-25 13:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,24994.5,ITC,EXECUTED,"Style ITC selected because trend continuation setup with shallow retracement and volume alignment. Rejected ORE because no early imbalance, rejected REMR because not at extreme level.",,0.09,32.2,,,False,,
2025-09-25 13:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,24998.349609375,ITC,EXECUTED,Style ITC selected because trending pullback setup aligns with structure. REMR rejected due to insufficient location extremity and confidence below 0.45 threshold.,,0.19,14.5,,,False,,
2025-09-25 13:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,24981.099609375,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement; REMR rejected due to no extreme location; others ineligible.,,0.2,-8.6,,,False,,
