session_id,timestamp,side,entry_price,exit_price,pnl,reason,entry_time,exit_time,max_pnl,mean_open_pnl,style,entry_reason
BACKTEST_20260119_055050,2026-01-19 08:21:41.383633,PUT,26138.95,26143.6,-4.6503906,EOD Square-off,2026-01-01 11:50:00,2026-01-01 15:15:00,13.949219,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:22:43.860163,CALL,26253.95,26326.25,72.30078,EOD Square-off,2026-01-02 09:50:00,2026-01-02 15:15:00,70.80078,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:24:38.852737,PUT,26170.1,26132.4,37.699608,Target Hit,2026-01-06 11:35:00,2026-01-06 14:10:00,36.94922,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:25:19.474553,CALL,26179.7,26129.05,-50.64922,SL Hit,2026-01-07 11:05:00,2026-01-07 11:45:00,0.0,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:26:51.944098,PUT,25968.15,25878.45,89.70039,Target Hit,2026-01-08 11:35:00,2026-01-08 15:00:00,99.70117,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:27:34.545876,PUT,25811.0,25720.65,90.35,Target Hit,2026-01-09 11:05:00,2026-01-09 12:25:00,94.25,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:28:35.035846,PUT,25515.35,25510.35,5.0,SL Hit,2026-01-12 11:20:00,2026-01-12 12:00:00,40.34961,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:28:40.452189,CALL,25601.9,25656.2,54.29961,Target Hit,2026-01-12 12:20:00,2026-01-12 12:25:00,58.90039,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:28:49.729747,CALL,25696.95,25701.95,5.0,SL Hit,2026-01-12 12:35:00,2026-01-12 13:20:00,29.550781,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:29:47.356005,PUT,25741.3,25651.75,89.55078,Target Hit,2026-01-13 12:05:00,2026-01-13 12:55:00,88.30078,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:31:41.233525,CALL,25835.65,25787.1,-48.550392,SL Hit,2026-01-16 10:20:00,2026-01-16 11:45:00,29.949219,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:32:11.942449,PUT,25713.65,25694.05,19.59961,EOD Square-off,2026-01-16 13:20:00,2026-01-16 15:15:00,41.15039,0.0,INTRADAY_TREND_CONTINUATION,Signal
